timestamp,location,corridor_width_m,entry_flow_rate_pax_per_min,exit_flow_rate_pax_per_min,transport_arrival_burst,vehicle_count,queue_density_pax_per_m2,weather,festival_peak,pressure_index,risk_level,predicted_crush_window_min
19-04-2026 00:48,Pavagadh,5,37.18,29.74,0,2,0.98,Clear,0,25.68,Safe,12
19-04-2026 00:49,Pavagadh,5,42.84,34.27,0,4,1.23,Clear,0,33.57,Moderate,18
19-04-2026 00:50,Pavagadh,5,37.58,30.06,0,2,1.08,Clear,0,27.17,Safe,14
19-04-2026 00:51,Pavagadh,5,43.93,35.14,0,4,1.34,Clear,0,35.35,Moderate,19
19-04-2026 00:52,Pavagadh,5,42.46,33.97,0,2,1.64,Clear,0,36.09,Moderate,15
19-04-2026 00:53,Pavagadh,5,43.74,34.99,0,2,1.04,Clear,0,28.08,Safe,15
19-04-2026 00:54,Pavagadh,5,41.89,33.51,0,5,1.27,Clear,0,35.36,Moderate,20
19-04-2026 00:55,Pavagadh,5,49.88,39.91,0,3,1.26,Clear,0,34.1,Moderate,16
19-04-2026 00:56,Pavagadh,5,40.2,32.16,0,4,0.97,Clear,0,29.25,Safe,14
19-04-2026 00:57,Pavagadh,5,38.2,30.56,0,3,1.3,Clear,0,31.83,Moderate,16
19-04-2026 00:58,Pavagadh,5,37.42,29.94,0,5,1.41,Clear,0,36.23,Moderate,20
19-04-2026 00:59,Pavagadh,5,41.12,32.89,0,2,1.22,Clear,0,29.92,Safe,16
19-04-2026 01:00,Pavagadh,5,45.33,36.27,0,3,1.32,Clear,0,33.87,Moderate,18
19-04-2026 01:01,Pavagadh,5,42.85,34.28,0,2,1.05,Clear,0,27.93,Safe,13
19-04-2026 01:02,Pavagadh,5,37.57,30.05,0,5,1.35,Clear,0,35.39,Moderate,21
19-04-2026 01:03,Pavagadh,5,43.14,34.51,0,4,1.43,Clear,0,36.41,Moderate,17
19-04-2026 01:04,Pavagadh,5,37.58,30.07,0,2,1.32,Clear,0,30.49,Moderate,16
19-04-2026 01:05,Pavagadh,5,47.5,38.0,0,2,1.43,Clear,0,34.38,Moderate,14
19-04-2026 01:06,Pavagadh,5,38.37,30.69,0,2,1.01,Clear,0,26.41,Safe,13
19-04-2026 01:07,Pavagadh,5,40.13,32.11,0,4,1.35,Clear,0,34.5,Moderate,15
19-04-2026 01:08,Pavagadh,5,37.01,29.61,0,3,0.83,Clear,0,24.94,Safe,12
19-04-2026 01:09,Pavagadh,5,40.22,32.18,0,2,1.31,Clear,0,30.98,Moderate,13
19-04-2026 01:10,Pavagadh,5,31.2,24.96,0,4,1.05,Clear,0,28.18,Safe,15
19-04-2026 01:11,Pavagadh,5,41.08,32.86,0,4,1.3,Clear,0,34.09,Moderate,13
19-04-2026 01:12,Pavagadh,5,38.68,30.94,0,4,1.28,Clear,0,33.25,Moderate,15
19-04-2026 01:13,Pavagadh,5,45.69,36.55,0,4,0.93,Clear,0,29.95,Safe,13
19-04-2026 01:14,Pavagadh,5,42.68,34.14,0,4,1.26,Clear,0,33.84,Moderate,14
19-04-2026 01:15,Pavagadh,5,32.05,25.64,0,5,1.04,Clear,0,29.81,Safe,14
19-04-2026 01:16,Pavagadh,5,36.48,29.18,0,5,1.37,Clear,0,35.49,Moderate,16
19-04-2026 01:17,Pavagadh,5,27.89,22.31,0,5,1.42,Clear,0,34.12,Moderate,17
19-04-2026 01:18,Pavagadh,5,34.3,27.44,0,4,1.12,Clear,0,29.95,Safe,16
19-04-2026 01:19,Pavagadh,5,42.35,33.88,0,5,1.31,Clear,0,36.0,Moderate,18
19-04-2026 01:20,Pavagadh,5,47.48,37.98,0,3,1.0,Clear,0,29.88,Safe,14
19-04-2026 01:21,Pavagadh,5,27.83,22.26,0,2,1.38,Clear,0,29.05,Safe,15
19-04-2026 01:22,Pavagadh,5,44.1,35.28,0,4,1.24,Clear,0,33.89,Moderate,15
19-04-2026 01:23,Pavagadh,5,44.45,35.56,0,4,1.37,Clear,0,35.89,Moderate,16
19-04-2026 01:24,Pavagadh,5,35.76,28.61,0,4,1.3,Clear,0,32.78,Moderate,15
19-04-2026 01:25,Pavagadh,5,34.31,27.45,0,3,1.35,Clear,0,31.67,Moderate,17
19-04-2026 01:26,Pavagadh,5,32.61,26.08,0,2,1.23,Clear,0,28.11,Safe,16
19-04-2026 01:27,Pavagadh,5,35.8,28.64,0,4,0.92,Clear,0,27.47,Safe,16
19-04-2026 01:28,Pavagadh,5,42.67,34.14,0,3,1.57,Clear,0,36.7,Moderate,16
19-04-2026 01:29,Pavagadh,5,29.72,23.77,0,3,1.15,Clear,0,27.7,Safe,11
19-04-2026 01:30,Pavagadh,5,39.43,31.54,0,5,1.42,Clear,0,36.91,Moderate,16
19-04-2026 01:31,Pavagadh,5,48.0,38.4,0,4,1.06,Clear,0,32.33,Moderate,12
19-04-2026 01:32,Pavagadh,5,36.65,29.32,0,4,0.92,Clear,0,27.71,Safe,13
19-04-2026 01:33,Pavagadh,5,41.19,32.95,0,2,1.09,Clear,0,28.21,Safe,14
19-04-2026 01:34,Pavagadh,5,39.04,31.23,0,5,1.33,Clear,0,35.46,Moderate,16
19-04-2026 01:35,Pavagadh,5,40.78,32.63,0,3,1.41,Clear,0,33.97,Moderate,17
19-04-2026 01:36,Pavagadh,5,34.25,27.4,0,3,1.21,Clear,0,29.7,Safe,16
19-04-2026 01:37,Pavagadh,5,47.52,38.01,0,5,1.18,Clear,0,35.48,Moderate,14
19-04-2026 01:38,Pavagadh,5,36.42,29.14,0,2,0.75,Clear,0,22.19,Safe,9
19-04-2026 01:39,Pavagadh,5,38.26,30.61,0,3,1.28,Clear,0,31.64,Moderate,17
19-04-2026 01:40,Pavagadh,5,53.85,43.08,0,3,1.27,Clear,0,35.25,Moderate,16
19-04-2026 01:41,Pavagadh,5,44.73,35.79,0,6,1.42,Heat,0,39.62,Moderate,19
19-04-2026 01:42,Pavagadh,5,32.94,26.35,0,5,0.68,Heat,0,24.99,Safe,11
19-04-2026 01:43,Pavagadh,5,38.17,30.54,0,7,1.14,Heat,0,35.62,Moderate,20
19-04-2026 01:44,Pavagadh,5,35.86,28.68,0,7,0.88,Heat,0,31.49,Moderate,18
19-04-2026 01:45,Pavagadh,5,43.07,34.46,0,9,0.97,Heat,0,37.41,Moderate,18
19-04-2026 01:46,Pavagadh,5,70.27,56.21,0,7,1.7,Heat,0,51.12,Moderate,24
19-04-2026 01:47,Pavagadh,5,65.13,52.1,0,11,1.38,Heat,0,51.52,Moderate,26
19-04-2026 01:48,Pavagadh,5,40.55,32.44,0,7,1.35,Heat,0,39.14,Moderate,17
19-04-2026 01:49,Pavagadh,5,65.83,52.67,0,9,1.32,Heat,0,47.75,Moderate,22
19-04-2026 01:50,Pavagadh,5,48.7,38.96,0,6,0.95,Heat,0,33.96,Moderate,17
19-04-2026 01:51,Pavagadh,5,53.83,43.06,0,6,1.33,Heat,0,40.52,Moderate,21
19-04-2026 01:52,Pavagadh,5,49.98,39.99,0,8,1.53,Heat,0,45.44,Moderate,21
19-04-2026 01:53,Pavagadh,5,40.48,32.38,0,11,1.07,Heat,0,41.22,Moderate,20
19-04-2026 01:54,Pavagadh,5,43.47,34.78,0,9,1.49,Heat,0,44.76,Moderate,18
19-04-2026 01:55,Pavagadh,5,39.21,31.36,0,10,1.5,Heat,0,45.4,Moderate,22
19-04-2026 01:56,Pavagadh,5,63.64,50.91,0,8,1.45,Heat,0,47.56,Moderate,27
19-04-2026 01:57,Pavagadh,5,54.82,43.85,0,11,2.18,Heat,0,60.24,Danger,27
19-04-2026 01:58,Pavagadh,5,68.83,55.06,0,8,1.44,Heat,0,48.66,Moderate,25
19-04-2026 01:59,Pavagadh,5,44.4,35.52,0,9,1.75,Heat,0,48.68,Moderate,22
19-04-2026 02:00,Pavagadh,5,50.32,40.26,0,8,1.66,Heat,0,47.28,Moderate,18
19-04-2026 02:01,Pavagadh,5,67.82,54.26,0,6,1.03,Heat,0,39.75,Moderate,22
19-04-2026 02:02,Pavagadh,5,48.74,38.99,0,6,1.51,Heat,0,41.79,Moderate,21
19-04-2026 02:03,Pavagadh,5,45.59,36.47,0,6,1.4,Heat,0,39.47,Moderate,22
19-04-2026 02:04,Pavagadh,5,51.51,41.2,0,10,1.59,Heat,0,49.56,Moderate,26
19-04-2026 02:05,Pavagadh,5,55.57,44.46,0,11,2.06,Heat,0,58.68,Danger,25
19-04-2026 02:06,Pavagadh,5,56.37,45.09,0,8,1.98,Heat,0,53.19,Moderate,25
19-04-2026 02:07,Pavagadh,5,67.11,53.69,0,8,1.8,Heat,0,53.31,Moderate,25
19-04-2026 02:08,Pavagadh,5,77.06,61.64,0,10,1.63,Heat,0,56.25,Danger,29
19-04-2026 02:09,Pavagadh,5,61.27,49.02,0,5,1.74,Heat,0,46.51,Moderate,26
19-04-2026 02:10,Pavagadh,5,75.84,60.67,0,9,1.83,Heat,0,57.29,Danger,27
19-04-2026 02:11,Pavagadh,5,64.04,51.23,0,8,2.09,Heat,0,56.56,Danger,30
19-04-2026 02:12,Pavagadh,5,58.57,46.85,0,10,2.39,Heat,0,62.54,Danger,33
19-04-2026 02:13,Pavagadh,5,63.31,50.65,0,7,2.13,Heat,0,55.51,Danger,22
19-04-2026 02:14,Pavagadh,5,73.87,59.1,0,11,2.33,Heat,0,66.84,Danger,32
19-04-2026 02:15,Pavagadh,5,81.03,64.83,0,6,1.85,Heat,0,54.3,Moderate,26
19-04-2026 02:16,Pavagadh,5,82.65,66.12,0,10,1.18,Heat,0,51.32,Moderate,28
19-04-2026 02:17,Pavagadh,5,73.39,58.71,0,11,2.04,Heat,0,62.64,Danger,29
19-04-2026 02:18,Pavagadh,5,99.11,79.29,0,7,1.64,Heat,0,57.29,Danger,30
19-04-2026 02:19,Pavagadh,5,76.12,60.9,0,8,1.47,Heat,0,50.84,Moderate,24
19-04-2026 02:20,Pavagadh,5,87.98,70.38,0,10,2.11,Heat,0,65.62,Danger,27
19-04-2026 02:21,Pavagadh,5,85.16,68.13,0,11,2.39,Heat,0,70.46,Danger,37
19-04-2026 02:22,Pavagadh,5,99.03,79.22,0,6,1.87,Heat,0,58.97,Danger,29
19-04-2026 02:23,Pavagadh,5,79.18,63.35,0,10,2.1,Heat,0,63.46,Danger,29
19-04-2026 02:24,Pavagadh,5,80.18,64.14,0,9,1.49,Heat,0,53.55,Moderate,25
19-04-2026 02:25,Pavagadh,5,86.02,68.81,0,8,1.7,Heat,0,56.4,Danger,29
19-04-2026 02:26,Pavagadh,5,79.51,63.6,0,7,2.82,Heat,0,69.04,Danger,32
19-04-2026 02:27,Pavagadh,5,95.24,76.19,0,8,2.63,Heat,0,71.61,Danger,35
19-04-2026 02:28,Pavagadh,5,82.7,66.16,0,10,2.84,Heat,0,74.67,Danger,37
19-04-2026 02:29,Pavagadh,5,85.61,68.49,0,8,2.57,Heat,0,68.59,Danger,33
19-04-2026 02:30,Pavagadh,5,80.02,64.02,0,5,2.31,Heat,0,59.01,Danger,25
19-04-2026 02:31,Pavagadh,5,87.76,70.21,0,9,2.24,Heat,0,65.87,Danger,31
19-04-2026 02:32,Pavagadh,5,92.36,73.89,0,11,2.13,Heat,1,68.44,Danger,34
19-04-2026 02:33,Pavagadh,5,98.13,78.51,0,6,2.17,Heat,1,62.9,Danger,32
19-04-2026 02:34,Pavagadh,5,78.56,62.85,0,8,1.59,Heat,1,53.1,Moderate,23
19-04-2026 02:35,Pavagadh,5,87.37,69.9,0,11,2.67,Heat,1,74.85,Danger,34
19-04-2026 02:36,Pavagadh,5,97.46,77.97,0,9,2.44,Heat,1,71.03,Danger,33
19-04-2026 02:37,Pavagadh,5,107.38,85.9,0,6,2.05,Heat,1,63.44,Danger,26
19-04-2026 02:38,Pavagadh,5,94.38,75.5,0,8,1.97,Heat,1,62.22,Danger,29
19-04-2026 02:39,Pavagadh,5,82.41,65.93,0,7,2.56,Heat,1,66.07,Danger,35
19-04-2026 02:40,Pavagadh,5,105.95,84.76,0,7,2.7,Heat,1,73.67,Danger,35
19-04-2026 02:41,Pavagadh,5,108.02,86.41,0,5,2.74,Heat,1,71.8,Danger,34
19-04-2026 02:42,Pavagadh,5,104.43,83.54,0,8,2.6,Heat,1,73.48,Danger,37
19-04-2026 02:43,Pavagadh,5,81.34,65.07,0,5,2.32,Heat,1,59.48,Danger,30
19-04-2026 02:44,Pavagadh,5,94.69,75.75,0,11,2.45,Heat,1,73.58,Danger,34
19-04-2026 02:45,Pavagadh,5,106.31,85.04,0,9,2.77,Heat,1,77.8,Critical,42
19-04-2026 02:46,Pavagadh,5,118.4,94.72,0,5,2.74,Heat,1,74.28,Danger,38
19-04-2026 02:47,Pavagadh,5,104.21,83.37,0,9,2.66,Heat,1,75.71,Critical,34
19-04-2026 02:48,Pavagadh,5,115.96,92.77,0,9,2.23,Heat,1,72.58,Danger,42
19-04-2026 02:49,Pavagadh,5,111.7,89.36,0,10,3.13,Heat,1,85.6,Critical,44
19-04-2026 02:50,Pavagadh,5,105.06,84.05,0,5,2.58,Heat,1,68.79,Danger,33
19-04-2026 02:51,Pavagadh,5,133.97,107.18,0,6,3.13,Heat,1,84.95,Critical,45
19-04-2026 02:52,Pavagadh,5,109.52,87.61,0,11,2.51,Heat,1,77.91,Critical,37
19-04-2026 02:53,Pavagadh,5,101.1,80.88,0,11,2.6,Heat,1,77.1,Critical,37
19-04-2026 02:54,Pavagadh,5,107.28,85.82,0,5,2.91,Heat,1,74.05,Danger,37
19-04-2026 02:55,Pavagadh,5,117.31,93.85,0,11,2.29,Heat,1,76.66,Critical,42
19-04-2026 02:56,Pavagadh,5,114.51,91.61,0,10,2.92,Heat,1,83.39,Critical,41
19-04-2026 02:57,Pavagadh,5,99.96,79.97,0,5,2.26,Heat,1,63.1,Danger,29
19-04-2026 02:58,Pavagadh,5,127.22,101.78,0,8,2.98,Heat,1,84.31,Critical,43
19-04-2026 02:59,Pavagadh,5,110.04,88.03,0,9,2.94,Heat,1,81.06,Critical,40
19-04-2026 03:00,Pavagadh,5,135.28,108.22,0,6,3.23,Heat,1,86.66,Critical,44
19-04-2026 03:01,Pavagadh,5,139.04,111.24,0,8,2.47,Heat,1,79.9,Critical,38
19-04-2026 03:02,Pavagadh,5,97.63,78.1,0,10,2.34,Heat,1,71.16,Danger,33
19-04-2026 03:03,Pavagadh,5,115.36,92.29,0,9,3.32,Heat,1,87.66,Critical,42
19-04-2026 03:04,Pavagadh,5,123.58,98.86,0,9,2.88,Heat,1,83.49,Critical,38
19-04-2026 03:05,Pavagadh,5,106.6,85.28,0,7,2.45,Heat,1,70.35,Danger,40
19-04-2026 03:06,Pavagadh,5,114.97,91.98,0,9,3.47,Heat,1,89.71,Critical,49
19-04-2026 03:07,Pavagadh,5,139.83,111.87,0,8,2.97,Heat,1,87.21,Critical,41
19-04-2026 03:08,Pavagadh,5,136.59,109.27,0,6,2.68,Heat,1,79.24,Critical,41
19-04-2026 03:09,Pavagadh,5,126.71,101.37,0,9,2.41,Heat,1,77.71,Critical,35
19-04-2026 03:10,Pavagadh,5,119.77,95.82,0,8,3.31,Heat,1,87.1,Critical,42
19-04-2026 03:11,Pavagadh,5,125.05,100.04,0,9,3.19,Heat,1,88.17,Critical,43
19-04-2026 03:12,Pavagadh,5,134.01,107.21,0,9,3.24,Heat,1,91.05,Critical,44
19-04-2026 03:13,Pavagadh,5,144.92,115.94,0,10,3.06,Heat,1,92.57,Critical,46
19-04-2026 03:14,Pavagadh,5,140.72,112.57,0,6,3.11,Heat,1,86.24,Critical,48
19-04-2026 03:15,Pavagadh,5,135.64,108.51,0,7,3.16,Heat,1,87.36,Critical,42
19-04-2026 03:16,Pavagadh,5,136.65,109.32,0,11,3.08,Heat,1,92.44,Critical,46
19-04-2026 03:17,Pavagadh,5,147.08,117.66,0,7,3.13,Heat,1,89.66,Critical,48
19-04-2026 03:18,Pavagadh,5,140.14,112.11,0,6,2.78,Heat,1,81.5,Critical,42
19-04-2026 03:19,Pavagadh,5,152.46,121.97,0,7,3.46,Heat,1,95.54,Critical,43
19-04-2026 03:20,Pavagadh,5,146.21,116.96,0,6,2.73,Heat,1,82.35,Critical,41
19-04-2026 03:21,Pavagadh,5,153.53,122.83,1,19,3.41,Rain,1,100.0,Critical,50
19-04-2026 03:22,Pavagadh,5,148.44,118.76,1,16,3.2,Rain,1,100.0,Critical,49
19-04-2026 03:23,Pavagadh,5,159.75,127.8,1,21,3.19,Rain,1,100.0,Critical,51
19-04-2026 03:24,Pavagadh,5,142.03,113.62,1,20,3.35,Rain,1,100.0,Critical,51
19-04-2026 03:25,Pavagadh,5,168.06,134.45,1,21,3.2,Rain,1,100.0,Critical,48
19-04-2026 03:26,Pavagadh,5,121.07,96.86,1,21,3.32,Rain,1,100.0,Critical,49
19-04-2026 03:27,Pavagadh,5,127.15,101.72,1,17,3.74,Rain,1,100.0,Critical,50
19-04-2026 03:28,Pavagadh,5,127.94,102.35,1,19,3.29,Rain,1,100.0,Critical,47
19-04-2026 03:29,Pavagadh,5,116.6,93.28,1,19,3.72,Rain,1,100.0,Critical,51
19-04-2026 03:30,Pavagadh,5,153.49,122.79,1,20,3.09,Rain,1,100.0,Critical,50
19-04-2026 03:31,Pavagadh,5,171.45,137.16,1,15,4.41,Rain,1,100.0,Critical,49
19-04-2026 03:32,Pavagadh,5,172.18,137.75,1,22,2.98,Rain,1,100.0,Critical,51
19-04-2026 03:33,Pavagadh,5,152.83,122.27,1,19,3.98,Rain,1,100.0,Critical,50
19-04-2026 03:34,Pavagadh,5,192.19,153.75,1,16,3.6,Rain,1,100.0,Critical,50
19-04-2026 03:35,Pavagadh,5,160.37,128.29,1,18,3.52,Rain,1,100.0,Critical,48
19-04-2026 03:36,Pavagadh,5,168.21,134.57,1,16,3.75,Rain,1,100.0,Critical,47
19-04-2026 03:37,Pavagadh,5,160.06,128.04,1,16,4.13,Rain,1,100.0,Critical,47
19-04-2026 03:38,Pavagadh,5,164.47,131.58,1,24,3.6,Rain,1,100.0,Critical,54
19-04-2026 03:39,Pavagadh,5,152.94,122.35,1,20,3.03,Rain,1,100.0,Critical,48
19-04-2026 03:40,Pavagadh,5,165.57,132.46,1,16,4.04,Rain,1,100.0,Critical,51
19-04-2026 03:41,Pavagadh,5,152.66,122.12,1,23,3.28,Rain,1,100.0,Critical,52
19-04-2026 03:42,Pavagadh,5,178.19,142.55,1,24,3.89,Rain,1,100.0,Critical,54
19-04-2026 03:43,Pavagadh,5,162.68,130.15,1,21,3.46,Rain,1,100.0,Critical,50
19-04-2026 03:44,Pavagadh,5,160.13,128.1,1,23,3.4,Rain,1,100.0,Critical,50
19-04-2026 03:45,Pavagadh,5,158.17,126.53,1,24,4.27,Rain,1,100.0,Critical,52
19-04-2026 03:46,Pavagadh,5,146.97,117.57,1,24,3.93,Rain,1,100.0,Critical,51
19-04-2026 03:47,Pavagadh,5,163.71,130.97,1,16,3.84,Rain,1,100.0,Critical,49
19-04-2026 03:48,Pavagadh,5,178.26,142.61,1,24,4.6,Rain,1,100.0,Critical,48
19-04-2026 03:49,Pavagadh,5,180.75,144.6,1,24,4.08,Rain,1,100.0,Critical,50
19-04-2026 03:50,Pavagadh,5,142.23,113.78,1,20,4.04,Rain,1,100.0,Critical,48
19-04-2026 03:51,Pavagadh,5,164.78,131.82,1,15,4.13,Rain,1,100.0,Critical,50
19-04-2026 03:52,Pavagadh,5,168.39,134.71,1,23,4.11,Rain,1,100.0,Critical,47
19-04-2026 03:53,Pavagadh,5,187.89,150.31,1,17,3.66,Rain,1,100.0,Critical,50
19-04-2026 03:54,Pavagadh,5,188.47,150.78,1,23,3.66,Rain,1,100.0,Critical,50
19-04-2026 03:55,Pavagadh,5,162.82,130.26,1,22,3.48,Rain,1,100.0,Critical,46
19-04-2026 03:56,Pavagadh,5,201.15,160.92,1,19,3.77,Rain,1,100.0,Critical,47
19-04-2026 03:57,Pavagadh,5,182.21,145.77,1,23,4.11,Rain,1,100.0,Critical,49
19-04-2026 03:58,Pavagadh,5,193.8,155.04,1,20,3.54,Rain,1,100.0,Critical,48
19-04-2026 03:59,Pavagadh,5,190.55,152.44,1,17,4.41,Rain,1,100.0,Critical,51
19-04-2026 04:00,Pavagadh,5,186.54,149.23,1,23,4.44,Rain,1,100.0,Critical,45
19-04-2026 04:01,Pavagadh,5,195.39,156.31,1,23,4.1,Rain,1,100.0,Critical,49
19-04-2026 04:02,Pavagadh,5,174.48,139.58,1,20,4.12,Rain,1,100.0,Critical,49
19-04-2026 04:03,Pavagadh,5,182.99,146.4,1,21,4.49,Rain,1,100.0,Critical,53
19-04-2026 04:04,Pavagadh,5,182.94,146.36,1,18,4.74,Rain,1,100.0,Critical,51
19-04-2026 04:05,Pavagadh,5,210.51,168.41,1,21,4.36,Rain,1,100.0,Critical,48
19-04-2026 04:06,Pavagadh,5,199.15,159.32,1,18,4.55,Rain,1,100.0,Critical,50
19-04-2026 04:07,Pavagadh,5,211.42,169.14,1,17,4.76,Rain,1,100.0,Critical,48
19-04-2026 04:08,Pavagadh,5,182.27,145.82,1,15,4.34,Rain,1,100.0,Critical,46
19-04-2026 04:09,Pavagadh,5,171.58,137.26,1,16,5.35,Rain,1,100.0,Critical,47
19-04-2026 04:10,Pavagadh,5,189.92,151.94,1,22,3.89,Rain,1,100.0,Critical,53
19-04-2026 04:11,Pavagadh,5,199.27,159.41,1,15,3.98,Rain,1,100.0,Critical,47
19-04-2026 04:12,Pavagadh,5,221.17,176.94,1,18,4.17,Rain,1,100.0,Critical,47
19-04-2026 04:13,Pavagadh,5,194.93,155.94,1,23,4.87,Rain,1,100.0,Critical,52
19-04-2026 04:14,Pavagadh,5,194.26,155.41,1,21,4.77,Rain,1,100.0,Critical,47
19-04-2026 04:15,Pavagadh,5,193.69,154.95,1,24,4.68,Rain,1,100.0,Critical,51
19-04-2026 04:16,Pavagadh,5,196.62,157.29,1,18,4.76,Rain,1,100.0,Critical,51
19-04-2026 04:17,Pavagadh,5,214.96,171.97,1,18,4.18,Rain,1,100.0,Critical,47
19-04-2026 04:18,Pavagadh,5,202.76,162.21,1,15,4.67,Rain,1,100.0,Critical,52
19-04-2026 04:19,Pavagadh,5,215.44,172.35,1,22,4.67,Rain,1,100.0,Critical,50
19-04-2026 04:20,Pavagadh,5,226.51,181.21,1,23,4.64,Rain,1,100.0,Critical,50
19-04-2026 04:21,Pavagadh,5,244.03,195.22,1,20,4.81,Rain,1,100.0,Critical,54
19-04-2026 04:22,Pavagadh,5,220.12,176.1,1,18,4.54,Rain,1,100.0,Critical,49
19-04-2026 04:23,Pavagadh,5,221.98,177.59,1,17,5.49,Rain,1,100.0,Critical,45
19-04-2026 04:24,Pavagadh,5,226.21,180.97,1,15,5.17,Rain,1,100.0,Critical,51
19-04-2026 04:25,Pavagadh,5,197.08,157.67,1,15,4.52,Rain,1,100.0,Critical,48
19-04-2026 04:26,Pavagadh,5,212.78,170.22,1,21,5.27,Rain,1,100.0,Critical,50
19-04-2026 04:27,Pavagadh,5,225.5,180.4,1,18,4.44,Rain,1,100.0,Critical,46
19-04-2026 04:28,Pavagadh,5,198.78,159.03,1,15,5.42,Rain,1,100.0,Critical,49
19-04-2026 04:29,Pavagadh,5,209.19,167.35,1,19,5.28,Rain,1,100.0,Critical,49
19-04-2026 04:30,Pavagadh,5,246.51,197.21,1,19,3.91,Rain,1,100.0,Critical,50
19-04-2026 04:31,Pavagadh,5,205.41,164.33,1,17,5.04,Rain,1,100.0,Critical,49
19-04-2026 04:32,Pavagadh,5,228.61,182.89,1,20,4.73,Rain,1,100.0,Critical,51
19-04-2026 04:33,Pavagadh,5,233.96,187.17,1,20,5.02,Rain,1,100.0,Critical,49
19-04-2026 04:34,Pavagadh,5,227.34,181.87,1,22,4.5,Rain,1,100.0,Critical,48
19-04-2026 04:35,Pavagadh,5,224.75,179.8,1,20,4.52,Rain,1,100.0,Critical,54
19-04-2026 04:36,Pavagadh,5,219.13,175.3,1,15,5.01,Rain,1,100.0,Critical,51
19-04-2026 04:37,Pavagadh,5,232.86,186.29,1,23,4.88,Rain,1,100.0,Critical,49
19-04-2026 04:38,Pavagadh,5,236.19,188.96,1,23,5.79,Rain,1,100.0,Critical,50
19-04-2026 04:39,Pavagadh,5,202.75,162.2,1,24,4.79,Rain,1,100.0,Critical,49
19-04-2026 04:40,Pavagadh,5,227.11,181.69,1,17,5.17,Rain,1,100.0,Critical,48
19-04-2026 04:41,Pavagadh,5,232.83,186.26,1,20,6.06,Rain,1,100.0,Critical,48
19-04-2026 04:42,Pavagadh,5,241.39,193.11,1,19,6.2,Rain,1,100.0,Critical,48
19-04-2026 04:43,Pavagadh,5,221.97,177.58,1,19,5.02,Rain,1,100.0,Critical,49
19-04-2026 04:44,Pavagadh,5,215.35,172.28,1,16,4.73,Rain,1,100.0,Critical,50
19-04-2026 04:45,Pavagadh,5,223.95,179.16,1,15,5.72,Rain,1,100.0,Critical,47
19-04-2026 04:46,Pavagadh,5,222.26,177.81,1,18,5.5,Rain,1,100.0,Critical,46
19-04-2026 04:47,Pavagadh,5,252.59,202.07,1,15,6.14,Rain,1,100.0,Critical,51
19-04-2026 04:48,Pavagadh,5,260.96,208.77,1,22,5.4,Rain,1,100.0,Critical,47
19-04-2026 04:49,Pavagadh,5,246.18,196.95,1,18,5.41,Rain,1,100.0,Critical,51
19-04-2026 04:50,Pavagadh,5,259.29,207.43,1,19,4.82,Rain,1,100.0,Critical,49
19-04-2026 04:51,Pavagadh,5,251.04,200.83,1,16,4.87,Rain,1,100.0,Critical,51
19-04-2026 04:52,Pavagadh,5,268.64,214.91,1,16,5.32,Rain,1,100.0,Critical,48
19-04-2026 04:53,Pavagadh,5,227.55,182.04,1,19,5.36,Rain,1,100.0,Critical,53
19-04-2026 04:54,Pavagadh,5,255.75,204.6,1,24,5.81,Rain,1,100.0,Critical,50
19-04-2026 04:55,Pavagadh,5,239.93,191.95,1,19,5.08,Rain,1,100.0,Critical,49
19-04-2026 04:56,Pavagadh,5,250.27,200.22,1,20,4.93,Rain,1,100.0,Critical,53
19-04-2026 04:57,Pavagadh,5,257.02,205.62,1,22,5.08,Rain,1,100.0,Critical,52
19-04-2026 04:58,Pavagadh,5,261.69,209.35,1,18,5.58,Rain,1,100.0,Critical,48
19-04-2026 04:59,Pavagadh,5,254.86,203.89,1,21,6.03,Rain,1,100.0,Critical,50
19-04-2026 05:00,Pavagadh,5,239.89,191.91,1,18,6.0,Rain,1,100.0,Critical,47
19-04-2026 05:01,Pavagadh,5,239.48,191.58,0,20,5.33,Clear,0,100.0,Critical,46
19-04-2026 05:02,Pavagadh,5,270.99,216.79,0,20,5.55,Clear,0,100.0,Critical,48
19-04-2026 05:03,Pavagadh,5,245.39,196.31,0,20,5.89,Clear,0,100.0,Critical,50
19-04-2026 05:04,Pavagadh,5,255.13,204.1,0,20,5.64,Clear,0,100.0,Critical,49
19-04-2026 05:05,Pavagadh,5,249.25,199.4,0,20,5.49,Clear,0,100.0,Critical,48
19-04-2026 05:06,Pavagadh,5,252.82,202.25,0,20,5.32,Clear,0,100.0,Critical,49
19-04-2026 05:07,Pavagadh,5,241.73,193.38,0,20,5.37,Clear,0,100.0,Critical,51
19-04-2026 05:08,Pavagadh,5,252.32,201.86,0,20,5.56,Clear,0,100.0,Critical,48
19-04-2026 05:09,Pavagadh,5,256.77,205.42,0,20,5.26,Clear,0,100.0,Critical,51
19-04-2026 05:10,Pavagadh,5,234.26,187.41,0,20,5.9,Clear,0,100.0,Critical,52
19-04-2026 05:11,Pavagadh,5,229.69,183.75,0,20,5.3,Clear,0,100.0,Critical,48
19-04-2026 05:12,Pavagadh,5,235.41,188.33,0,20,5.93,Clear,0,100.0,Critical,44
